"Current_A","Current_B","Current_C","Current_N","Current_G","Current_Avg","Current_UNB_A","Current_UNB_B","Current_UNB_C","Current_UNB_Worst","Voltage_A_B","Voltage_B_C","Voltage_C_A","Voltage_L_L_Avg","Voltage_A_N","Voltage_B_N","Voltage_C_N","rsrv1","Voltage_L_N_Avg","Voltage_UNB_A_B","Voltage_UNB_B_C","Voltage_UNB_C_A","Voltage_UNB_L_L_Worst","Voltage_UNB_A_N","Voltage_UNB_B_N","Voltage_UNB_C_N","Voltage_UNB_L_N_Worst","Active_Power_A","Active_Power_B","Active_Power_C","Active_Power_Total","Reactive_Power_A","Reactive_Power_B","Reactive_Power_C","Reactive_Power_Total","Apparent_Power_A","Apparent_Power_B","Apparent_Power_C","Apparent_Power_Total","Power_Factor_A","Power_Factor_B","Power_Factor_C","Power_Factor_Total","Frequency","Temperature","Active_Energy_LastDay","rsrv2","rsrv3","rsrv4","Energy_Acum_Datetime","Active_Energy_Delivered","Active_Energy_Received","Active_Energy_del_p_rec","Active_Energy_del_m_rec","Reactive_Energy_Delivered","Reactive_Energy_Received","Reactive_Energy_del_p_rec","Reactive_Energy_del_m_rec","Apparent_Energy_Delivered","Apparent_Energy_Received","Apparent_Energy_del_p_rec","createdAt"
"12.99","2.14","5.52","8.72","13","2","1","2","5","380","391","383","380","231.92","233.35","232.7","0","232.66","30","23","26","12","12","15","15","0","0","2.72","0.33","1.24","4.29","1.29","0.37","0.35","2.02","3.01","0.5","1.29","4.74","0.9","0.66","0.96","0.9","49.98","40.03","3.57","0","0","0","0","452659.72","453.33","453113.03","452206.38","357617.88","678.72","358296.59","356939.16","587794.88","1235.12","4","2023-05-01T20:06:49.898Z"
"11.7","2.14","5.49","7.83","13","2","1","2","5","380","391","383","380","232.15","233.4","232.66","0","232.74","30","23","26","12","12","15","15","0","0","2.72","0.33","1.24","4.29","1.29","0.37","0.35","2.02","3.01","0.5","1.29","4.74","0.9","0.66","0.96","0.9","50.01","40.95","3.57","0","0","0","0","452659.75","453.33","453113.09","452206.41","357617.88","678.72","358296.59","356939.16","587794.94","1235.12","4","2023-05-01T20:07:02.210Z"
"9.08","2.13","5.43","5.03","13","2","1","2","5","380","391","383","380","232.7","233.18","232.52","0","232.8","30","23","26","12","12","15","15","0","0","1.84","0.33","1.21","3.39","1.03","0.37","0.35","1.75","2.11","0.5","1.26","3.81","0.87","0.66","0.96","0.89","50","40.95","3.57","0","0","0","0","452659.75","453.33","453113.09","452206.44","357617.88","678.72","358296.59","356939.19","587794.94","1235.12","4","2023-05-01T20:07:12.970Z"
"9.08","2.14","5.37","5.04","13","2","1","2","5","380","391","383","380","232.7","233.18","232.52","0","232.8","30","23","26","12","12","15","15","0","0","1.84","0.33","1.19","3.36","1.03","0.37","0.34","1.75","2.11","0.5","1.24","3.79","0.87","0.66","0.96","0.89","50.03","40.03","3.57","0","0","0","0","452659.78","453.33","453113.09","452206.44","357617.91","678.72","358296.62","356939.19","587794.94","1235.12","4","2023-05-01T20:07:25.510Z"
"9.07","2.14","5.25","5.09","13","2","1","2","5","380","391","383","380","232.7","233.2","232.59","0","232.83","30","23","26","12","12","15","15","0","0","1.84","0.33","1.19","3.36","1.03","0.37","0.34","1.75","2.11","0.5","1.24","3.79","0.87","0.66","0.96","0.89","49.99","41.56","3.57","0","0","0","0","452659.78","453.33","453113.12","452206.44","357617.91","678.72","358296.62","356939.19","587794.94","1235.12","4","2023-05-01T20:07:40.164Z"
"9.08","2.14","5.11","5.15","13","2","1","2","5","380","391","383","380","232.72","233.17","232.65","0","232.85","30","23","26","12","12","15","15","0","0","1.84","0.33","1.13","3.31","1.03","0.37","0.34","1.74","2.11","0.5","1.18","3.74","0.87","0.66","0.96","0.88","49.99","40.95","3.57","0","0","0","0","452659.78","453.33","453113.12","452206.47","357617.91","678.72","358296.62","356939.19","587794.94","1235.12","4","2023-05-01T20:07:51.361Z"
"9.08","2.14","5.11","5.15","13","2","1","2","5","380","391","383","380","232.57","233.07","232.47","0","232.7","30","23","26","12","12","15","15","0","0","1.84","0.33","1.09","3.26","1.03","0.37","0.33","1.73","2.11","0.5","1.14","3.69","0.87","0.66","0.96","0.88","49.99","40.95","3.57","0","0","0","0","452659.81","453.33","453113.12","452206.47","357617.91","678.72","358296.62","356939.19","587794.94","1235.12","4","2023-05-01T20:08:03.064Z"
"9.07","2.14","4.84","5.26","13","2","1","2","5","380","391","383","380","232.59","233.06","232.46","0","232.7","30","23","26","12","12","15","15","0","0","1.84","0.33","1.07","3.25","1.03","0.37","0.33","1.73","2.11","0.5","1.12","3.68","0.87","0.66","0.96","0.88","49.99","40.95","3.57","0","0","0","0","452659.81","453.33","453113.16","452206.47","357617.91","678.72","358296.62","356939.19","587795","1235.12","4","2023-05-01T20:08:13.896Z"
"9.07","2.13","4.84","5.26","13","2","1","2","5","380","391","383","380","232.6","233.1","232.48","0","232.72","30","23","26","12","12","15","15","0","0","1.84","0.33","1.08","3.25","1.03","0.37","0.33","1.73","2.11","0.5","1.13","3.68","0.87","0.66","0.96","0.88","50","40.33","3.57","0","0","0","0","452659.81","453.33","453113.16","452206.5","357617.91","678.72","358296.62","356939.22","587795","1235.12","4","2023-05-01T20:08:24.295Z"
"9.07","2.14","4.96","5.2","13","2","1","2","5","380","391","383","380","232.6","233.13","232.45","0","232.73","30","23","26","12","12","15","15","0","0","1.84","0.33","1.11","3.28","1.03","0.37","0.33","1.73","2.11","0.5","1.16","3.71","0.87","0.66","0.96","0.88","50","40.64","3.57","0","0","0","0","452659.84","453.33","453113.16","452206.5","357617.94","678.72","358296.69","356939.22","587795","1235.12","4","2023-05-01T20:08:36.633Z"
"9.08","2.14","8.18","4.47","13","2","1","2","5","380","391","383","380","232.81","233.23","231.79","0","232.61","30","23","26","12","12","15","15","0","0","1.84","0.33","1.87","4.04","1.03","0.38","0.32","1.72","2.11","0.5","1.9","4.4","0.87","0.66","0.99","0.92","50","40.95","3.57","0","0","0","0","452659.84","453.33","453113.19","452206.5","357617.94","678.72","358296.69","356939.22","587795","1235.12","4","2023-05-01T20:08:47.025Z"
"9.08","2.14","8.32","4.51","13","2","1","2","5","380","391","383","380","232.78","233.18","231.75","0","232.57","30","23","26","12","12","15","15","0","0","1.84","0.33","1.87","4.04","1.03","0.38","0.32","1.72","2.11","0.5","1.9","4.4","0.87","0.66","0.99","0.92","49.99","40.95","3.57","0","0","0","0","452659.84","453.33","453113.19","452206.53","357617.94","678.72","358296.69","356939.22","587795.06","1235.12","4","2023-05-01T20:09:00.726Z"
"9.08","2.14","8.41","4.54","13","2","1","2","5","380","391","383","380","232.84","233.21","231.73","0","232.59","30","23","26","12","12","15","15","0","0","1.84","0.33","1.87","4.04","1.03","0.38","0.32","1.72","2.11","0.5","1.9","4.4","0.87","0.66","0.99","0.92","49.98","40.64","3.57","0","0","0","0","452659.88","453.33","453113.22","452206.53","357617.94","678.72","358296.69","356939.22","587795.06","1235.12","4","2023-05-01T20:09:11.940Z"
"9.08","2.14","8.54","4.57","13","2","1","2","5","380","391","383","380","232.96","233.32","231.82","0","232.7","30","23","26","12","12","15","15","0","0","1.85","0.33","1.96","4.13","1.03","0.38","0.33","1.74","2.12","0.5","1.98","4.48","0.87","0.66","0.99","0.92","50.01","41.25","3.57","0","0","0","0","452659.88","453.33","453113.22","452206.56","357617.94","678.72","358296.69","356939.25","587795.06","1235.12","4","2023-05-01T20:09:22.351Z"
"9.08","2.14","8.56","4.58","13","2","1","2","5","380","391","383","380","232.95","233.33","231.85","0","232.71","30","23","26","12","12","15","15","0","0","1.85","0.33","1.96","4.13","1.03","0.38","0.33","1.74","2.12","0.5","1.98","4.48","0.87","0.66","0.99","0.92","50","41.25","3.57","0","0","0","0","452659.91","453.33","453113.22","452206.56","357617.97","678.72","358296.69","356939.25","587795.06","1235.12","4","2023-05-01T20:09:36.777Z"
"9.08","2.14","8.56","4.57","13","2","1","2","5","380","391","383","380","232.92","233.29","231.77","0","232.66","30","23","26","12","12","15","15","0","0","1.85","0.33","1.95","4.13","1.03","0.38","0.33","1.74","2.12","0.5","1.98","4.48","0.87","0.66","0.99","0.92","50","40.33","3.57","0","0","0","0","452659.91","453.33","453113.25","452206.56","357617.97","678.72","358296.72","356939.25","587795.06","1235.12","4","2023-05-01T20:09:45.281Z"
"9.08","2.14","8.47","4.54","13","2","1","2","5","380","391","383","380","232.89","233.34","231.79","0","232.67","30","23","26","12","12","15","15","0","0","1.85","0.33","1.95","4.13","1.03","0.38","0.33","1.74","2.12","0.5","1.98","4.48","0.87","0.66","0.99","0.92","49.99","40.95","3.57","0","0","0","0","452659.94","453.33","453113.25","452206.59","357617.97","678.72","358296.72","356939.25","587795.12","1235.12","4","2023-05-01T20:10:02.044Z"
"9.08","2.14","8.37","4.52","13","2","1","2","5","380","391","383","380","232.84","233.32","231.81","0","232.66","30","23","26","12","12","15","15","0","0","1.84","0.33","1.91","4.09","1.03","0.38","0.32","1.73","2.11","0.5","1.94","4.44","0.87","0.66","0.99","0.92","49.99","40.95","3.57","0","0","0","0","452659.94","453.33","453113.25","452206.59","357617.97","678.72","358296.72","356939.25","587795.12","1235.12","4","2023-05-01T20:10:10.292Z"
"9.07","2.14","8.29","4.52","13","2","1","2","5","380","391","383","380","232.92","233.35","231.87","0","232.71","30","23","26","12","12","15","15","0","0","1.85","0.33","1.89","4.07","1.04","0.38","0.32","1.74","2.12","0.5","1.92","4.43","0.87","0.66","0.99","0.92","49.98","40.95","3.57","0","0","0","0","452659.94","453.33","453113.28","452206.62","357617.97","678.72","358296.72","356939.25","587795.12","1235.12","4","2023-05-01T20:10:20.590Z"
"9.1","2.15","8.19","4.46","13","2","1","2","5","380","391","383","380","233.43","233.8","232.42","0","233.22","30","23","26","12","12","15","15","0","0","1.85","0.33","1.89","4.07","1.04","0.38","0.32","1.74","2.12","0.5","1.92","4.43","0.87","0.66","0.99","0.92","50.01","40.33","3.57","0","0","0","0","452659.97","453.33","453113.28","452206.62","357617.97","678.72","358296.72","356939.28","587795.12","1235.12","4","2023-05-01T20:10:34.841Z"
"9.11","2.15","8.04","4.42","13","2","1","2","5","380","391","383","380","233.62","233.99","232.66","0","233.42","30","23","26","12","12","15","15","0","0","1.85","0.33","1.89","4.07","1.04","0.38","0.32","1.74","2.12","0.5","1.92","4.43","0.87","0.66","0.99","0.92","50.01","40.95","3.57","0","0","0","0","452659.97","453.33","453113.31","452206.66","357618.03","678.72","358296.72","356939.28","587795.19","1235.12","4","2023-05-01T20:10:45.485Z"
"12.45","2.15","7.86","7.02","13","2","1","2","5","380","391","383","380","233.43","233.98","232.79","0","233.4","30","23","26","12","12","15","15","0","0","1.99","0.33","1.8","4.12","1.3","0.38","0.31","1.99","2.38","0.5","1.82","4.57","0.84","0.66","0.99","0.9","49.99","40.64","3.57","0","0","0","0","452660","453.33","453113.31","452206.66","357618.03","678.72","358296.75","356939.28","587795.19","1235.12","4","2023-05-01T20:10:57.111Z"
"10.19","2.15","7.74","4.46","13","2","1","2","5","380","391","383","380","233.63","234.18","233.05","0","233.62","30","23","26","12","12","15","15","0","0","1.99","0.33","1.8","4.12","1.3","0.38","0.31","1.99","2.38","0.5","1.82","4.57","0.84","0.66","0.99","0.9","50","41.25","3.57","0","0","0","0","452660","453.33","453113.34","452206.66","357618.03","678.72","358296.75","356939.28","587795.19","1235.12","4","2023-05-01T20:11:09.428Z"
"10.15","2.14","4.64","6.09","13","2","1","2","5","380","391","383","380","233.45","234.09","233.7","0","233.74","30","23","26","12","12","15","15","0","0","1.98","0.33","1.04","3.35","1.3","0.38","0.33","2.01","2.37","0.5","1.09","3.91","0.83","0.66","0.95","0.86","49.99","40.95","3.57","0","0","0","0","452660","453.33","453113.34","452206.69","357618.03","678.72","358296.75","356939.28","587795.19","1235.12","4","2023-05-01T20:11:19.840Z"
"10.15","2.15","4.72","6.04","13","2","1","2","5","380","391","383","380","233.3","233.93","233.52","0","233.58","30","23","26","12","12","15","15","0","0","1.98","0.33","1.06","3.37","1.3","0.38","0.33","2.01","2.37","0.5","1.11","3.92","0.84","0.66","0.95","0.86","49.98","40.64","3.57","0","0","0","0","452660.03","453.33","453113.34","452206.69","357618.03","678.72","358296.75","356939.31","587795.19","1235.12","4","2023-05-01T20:11:30.206Z"
"10.16","2.15","4.85","5.96","13","2","1","2","5","380","391","383","380","233.42","234.02","233.59","0","233.67","30","23","26","12","12","15","15","0","0","1.98","0.33","1.06","3.37","1.3","0.38","0.33","2.01","2.37","0.5","1.11","3.92","0.84","0.66","0.95","0.86","50.01","40.64","3.57","0","0","0","0","452660.03","453.33","453113.38","452206.69","357618.06","678.72","358296.78","356939.31","587795.25","1235.12","4","2023-05-01T20:11:45.190Z"
"10.17","2.15","5.08","5.83","13","2","1","2","5","380","391","383","380","233.42","234.02","233.59","0","233.67","30","23","26","12","12","15","15","0","0","1.98","0.33","1.15","3.46","1.3","0.38","0.34","2.02","2.37","0.5","1.2","4.01","0.84","0.66","0.96","0.86","50.01","41.25","3.57","0","0","0","0","452660.03","453.33","453113.38","452206.72","357618.06","678.72","358296.78","356939.31","587795.25","1235.12","4","2023-05-01T20:11:59.201Z"
"10.17","2.15","5.08","5.83","13","2","1","2","5","380","391","383","380","233.42","234.1","233.51","0","233.68","30","23","26","12","12","15","15","0","0","1.98","0.33","1.15","3.46","1.3","0.38","0.34","2.02","2.37","0.5","1.2","4.01","0.84","0.66","0.96","0.86","50","40.95","3.57","0","0","0","0","452660.03","453.33","453113.38","452206.72","357618.06","678.72","358296.78","356939.31","587795.25","1235.12","4","2023-05-01T20:12:18.459Z"
"10.17","2.15","5.62","5.55","13","2","1","2","5","380","391","383","380","233.4","234.11","233.45","0","233.66","30","23","26","12","12","15","15","0","0","1.99","0.33","1.27","3.58","1.3","0.38","0.36","2.04","2.37","0.5","1.32","4.12","0.84","0.66","0.96","0.87","50","40.64","3.57","0","0","0","0","452660.06","453.33","453113.41","452206.75","357618.06","678.72","358296.78","356939.38","587795.25","1235.12","4","2023-05-01T20:12:28.835Z"
"10.17","2.15","5.66","5.52","13","2","1","2","5","380","391","383","380","233.4","234.11","233.45","0","233.66","30","23","26","12","12","15","15","0","0","1.99","0.33","1.27","3.59","1.3","0.38","0.35","2.03","2.37","0.5","1.32","4.13","0.84","0.66","0.96","0.87","50.02","40.95","3.57","0","0","0","0","452660.09","453.33","453113.41","452206.75","357618.09","678.72","358296.81","356939.38","587795.31","1235.12","4","2023-05-01T20:12:42.643Z"
"10.17","2.15","5.66","5.52","13","2","1","2","5","380","391","383","380","233.49","234.1","233.54","0","233.71","30","23","26","12","12","15","15","0","0","1.99","0.33","1.24","3.56","1.31","0.38","0.35","2.04","2.38","0.5","1.29","4.11","0.84","0.66","0.96","0.87","50.01","41.25","3.57","0","0","0","0","452660.09","453.33","453113.44","452206.78","357618.09","678.72","358296.81","356939.38","587795.31","1235.12","4","2023-05-01T20:12:55.034Z"
"10.2","2.16","5.39","5.68","13","2","1","2","5","380","391","383","380","234.21","234.82","234.37","0","234.47","30","23","26","12","12","15","15","0","0","1.99","0.33","1.24","3.56","1.31","0.38","0.35","2.04","2.38","0.5","1.29","4.11","0.84","0.66","0.96","0.87","50.02","40.95","3.57","0","0","0","0","452660.12","453.33","453113.44","452206.78","357618.09","678.72","358296.81","356939.38","587795.31","1235.12","4","2023-05-01T20:13:07.451Z"
"10.26","2.17","5.19","5.83","13","2","1","2","5","380","391","383","380","235.12","235.76","235.38","0","235.42","30","23","26","12","12","15","15","0","0","2.39","0.33","1.16","3.88","1.81","0.39","0.35","2.55","3","0.51","1.21","4.65","0.8","0.65","0.96","0.84","50","41.87","3.57","0","0","0","0","452660.12","453.33","453113.47","452206.78","357618.09","678.72","358296.81","356939.38","587795.31","1235.12","4","2023-05-01T20:13:20.358Z"
"11.82","2.17","4.99","7.23","13","2","1","2","5","380","391","383","380","234.95","235.83","235.81","0","235.53","30","23","26","12","12","15","15","0","0","2.39","0.33","1.16","3.88","1.81","0.39","0.35","2.55","3","0.51","1.21","4.65","0.8","0.65","0.96","0.84","49.99","40.95","3.57","0","0","0","0","452660.12","453.33","453113.47","452206.81","357618.12","678.72","358296.81","356939.41","587795.31","1235.12","4","2023-05-01T20:13:30.452Z"
"11.83","2.16","4.8","7.38","13","2","1","2","5","380","391","383","380","235.18","236.04","236.1","0","235.77","30","23","26","12","12","15","15","0","0","2.21","0.33","1.07","3.61","1.7","0.39","0.35","2.44","2.78","0.51","1.13","4.36","0.79","0.65","0.95","0.83","49.99","40.95","3.57","0","0","0","0","452660.16","453.33","453113.47","452206.81","357618.12","678.72","358296.84","356939.41","587795.38","1235.12","4","2023-05-01T20:13:43.649Z"
"11.83","2.16","4.75","7.41","13","2","1","2","5","380","391","383","380","235.4","236.23","236.32","0","235.98","30","23","26","12","12","15","15","0","0","2.21","0.33","1.06","3.6","1.7","0.39","0.35","2.44","2.79","0.51","1.12","4.35","0.79","0.65","0.95","0.83","50","40.95","3.57","0","0","0","0","452660.16","453.33","453113.5","452206.81","357618.12","678.72","358296.84","356939.41","587795.38","1235.12","4","2023-05-01T20:13:53.146Z"
"11.83","2.16","4.76","7.4","13","2","1","2","5","380","391","383","380","235.4","236.23","236.32","0","235.98","30","23","26","12","12","15","15","0","0","2.21","0.33","1.07","3.61","1.71","0.39","0.35","2.45","2.79","0.51","1.13","4.36","0.79","0.64","0.95","0.83","50","40.64","3.57","0","0","0","0","452660.16","453.33","453113.5","452206.84","357618.12","678.72","358296.84","356939.41","587795.38","1235.12","4","2023-05-01T20:14:03.829Z"
"11.83","2.16","4.8","7.35","13","2","1","2","5","380","391","383","380","235.72","236.53","236.63","0","236.29","30","23","26","12","12","15","15","0","0","2.21","0.33","1.07","3.61","1.71","0.39","0.35","2.45","2.79","0.51","1.13","4.36","0.79","0.64","0.95","0.83","50","41.25","3.57","0","0","0","0","452660.19","453.33","453113.5","452206.84","357618.16","678.72","358296.84","356939.44","587795.38","1235.12","4","2023-05-01T20:14:18.126Z"
"11.83","2.17","4.92","7.27","13","2","1","2","5","380","391","383","380","235.76","236.57","236.61","0","236.31","30","23","26","12","12","15","15","0","0","2.2","0.33","1.12","3.65","1.71","0.39","0.36","2.46","2.79","0.51","1.17","4.4","0.79","0.64","0.95","0.83","50","40.95","3.57","0","0","0","0","452660.19","453.33","453113.53","452206.88","357618.16","678.72","358296.88","356939.44","587795.44","1235.12","4","2023-05-01T20:14:29.160Z"
